i status r z
<type 'numpy.int64'> <type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'>
1454 0 6.643e-09 4.962e-09
1455 0 6.64e-09 -4.96e-09
1456 0 4.31e-10 1.818e-09
1457 0 7.615e-09 -9.31e-09
1458 0 1.91e-10 -4.923e-09
1459 0 3.17e-10 -3.571e-09
1460 0 9.4e-10 5.59e-10
1461 0 9.39e-10 -5.6e-10
1462 0 9.33e-10 -6.872e-09
1463 0 5.44e-10 -6.786e-09
1464 0 5.792e-09 5.391e-09
1465 0 5.49e-09 5.262e-09
1466 0 5.48e-09 -5.28e-09
1467 0 5.783e-09 -5.409e-09
1468 0 1.1485e-08 -1.1016e-08
1469 0 1.1444e-08 1.1019e-08
1470 0 5.17e-10 5.611e-09
1471 0 1.0732e-08 -8.758e-09
1472 0 1.0736e-08 8.756e-09
1473 0 1.1542e-08 -1.2098e-08
1474 0 9.38e-10 -6.203e-09
1475 0 1.0472e-08 -1.2509e-08
1476 0 1.0673e-08 1.2872e-08
1477 0 2.36e-10 -3.617e-09
1478 0 9.43e-10 -1.653e-09
1479 0 9.36e-10 6.871e-09
1480 0 9.824e-09 1.2483e-08
1481 0 4.501e-09 1.3533e-08
1482 0 4.501e-09 -1.3533e-08
1483 0 4.97e-10 2.747e-09
1484 0 7.98e-09 -1.1453e-08
1485 0 1.0656e-08 -3.979e-09
1486 0 5.2e-11 -3.197e-09
1487 0 9.244e-09 4.493e-09
1488 0 9.313e-09 -4.452e-09
1489 0 7.821e-09 -1.3251e-08
1490 0 9.93e-09 -6.462e-09
1491 0 9.997e-09 6.506e-09
1492 0 2.97e-09 -1.1999e-08
1493 0 2.97e-09 1.1999e-08
1494 0 9.73e-10 -4.715e-09
1495 0 2.17e-10 2.587e-09
1496 0 7.94e-10 -7.617e-09
1497 0 7.94e-10 7.617e-09
1498 0 6.783e-09 -1.0488e-08
1499 0 2.45e-10 -7.185e-09
1500 0 1.176e-09 -3.039e-09
1501 0 8.22e-10 5.56e-09
1502 0 2.53e-10 6.497e-09
1503 0 2.98e-10 6.598e-09
1504 0 8.14e-10 3.936e-09
1505 0 1.046e-09 -5.987e-09
1506 0 7.246e-09 7.787e-09
1507 0 7.343e-09 8.245e-09
1508 0 7.182e-09 -7.833e-09
1509 0 7.293e-09 -8.216e-09
1510 0 3.02e-10 6.203e-09
1511 0 2.46e-10 6.299e-09
1512 0 2.97e-10 -2.411e-09
1513 0 2.58e-10 -2.313e-09
1514 0 7.01e-10 3.475e-09
1515 0 6.29e-10 -3.931e-09
1516 0 3.91e-10 5.715e-09
1517 0 4.38e-10 5.626e-09
1518 0 2.22e-10 2.814e-09
1519 0 1.3269e-08 6.887e-09
1520 0 1.3274e-08 -6.884e-09
1521 0 1.1351e-08 1.1735e-08
1522 0 7.015e-09 9.915e-09
1523 0 7.589e-09 3.962e-09
1524 0 7.981e-09 3.84e-09
1525 0 7.981e-09 -3.838e-09
1526 0 7.587e-09 -3.959e-09
1527 0 6.35e-10 -5.796e-09
1528 0 5.95e-10 -5.887e-09
1529 0 1.092e-09 5.359e-09
1530 0 1.158e-09 5.286e-09
1531 0 1.292e-09 -5.992e-09
1532 0 1.0589e-08 -4.361e-09
1533 0 7.871e-09 -9.972e-09
1534 0 1.1105e-08 3.804e-09
1535 0 1.1065e-08 -3.774e-09
1536 0 1.054e-08 1.2451e-08
1537 0 1.0627e-08 -1.2883e-08
1538 0 7.22e-10 5.403e-09
1539 0 7.32e-10 5.499e-09
1540 0 1.269e-09 -3.084e-09
1541 0 1.279e-09 -3.179e-09
1542 0 1.09e-10 -6.692e-09
1543 0 8.57e-10 -5.497e-09
1544 0 5.234e-09 -1.3809e-08
1545 0 5.234e-09 1.3809e-08
1546 0 6.849e-09 -1.229e-08
1547 0 6.87e-09 1.2287e-08
1548 0 5.28e-10 2.651e-09
1549 0 1.0989e-08 1.0888e-08
1550 0 1.1032e-08 -1.0878e-08
1551 0 6.15e-10 2.393e-09
1552 0 5.48e-10 2.328e-09
1553 0 7.17e-10 -6.953e-09
1554 0 1.0226e-08 1.0412e-08
1555 0 2.11e-10 -3.398e-09
1556 0 1.257e-09 -6.089e-09
1557 0 8.88e-10 6.31e-10
1558 0 8.88e-10 -6.33e-10
1559 0 8.85e-10 -7.039e-09
1560 0 2.825e-09 1.3938e-08
1561 0 2.825e-09 -1.3938e-08
1562 0 1.244e-09 8.76e-10
1563 0 1.21e-09 9.79e-10
1564 0 1.244e-09 -8.76e-10
1565 0 1.243e-09 -7.28e-09
1566 0 1.21e-09 -9.79e-10
1567 0 1.209e-09 -7.383e-09
1568 0 7.26e-10 6.4e-09
1569 0 1.166e-09 -3.877e-09
1570 0 8.33e-10 4.724e-09
1571 0 1.0297e-08 2.497e-09
1572 0 1.0303e-08 -2.463e-09
1573 0 8.86e-10 -1.578e-09
1574 0 8.82e-10 7.035e-09
1575 0 1.24e-09 -1.308e-09
1576 0 1.24e-09 7.292e-09
1577 0 1.212e-09 -1.202e-09
1578 0 1.212e-09 7.398e-09
1579 0 8.267e-09 4.982e-09
1580 0 1.1762e-08 6.512e-09
1581 0 1.1479e-08 6.218e-09
1582 0 1.1762e-08 -6.507e-09
1583 0 1.148e-08 -6.214e-09
1584 0 9.91e-10 -3.923e-09
1585 0 1.01e-09 4.679e-09
1586 0 2.19e-10 -6.708e-09
1587 0 1.0451e-08 1.3153e-08
1588 0 1.0423e-08 -1.3165e-08
1589 0 7.73e-10 -1.0059e-08
1590 0 7.73e-10 1.0059e-08
1591 0 1.0204e-08 1.233e-08
1592 0 5.12e-10 1.508e-09
1593 0 4.38e-10 -7.062e-09
1594 0 8.42e-10 4.157e-09
1595 0 9.23e-10 4.088e-09
1596 0 1.1499e-08 3.984e-09
1597 0 1.1465e-08 -3.979e-09
1598 0 1.09e-10 6.681e-09
1599 0 1.1e-10 -1.914e-09
1600 0 1.0961e-08 3.395e-09
1601 0 1.0955e-08 -3.368e-09
1602 0 5.61e-10 -5.288e-09
1603 0 6.34e-10 -1.802e-09
1604 0 9.453e-09 8.475e-09
1605 0 7.36e-10 4.107e-09
1606 0 7.25e-10 4.01e-09
1607 0 8.575e-09 1.2179e-08
1608 0 3.92e-10 -3.643e-09
1609 0 3.01e-10 2.14e-10
1610 0 2.67e-10 1.13e-10
1611 0 1.2646e-08 1.0499e-08
1612 0 9.64e-10 2.17e-10
1613 0 8.129e-09 7.607e-09
1614 0 1.1e-10 2.86e-10
1615 0 1.09e-10 -2.86e-10
1616 0 9.964e-09 -4.713e-09
1617 0 1.09e-09 4.31e-10
1618 0 7.2e-10 5.45e-10
1619 0 7.15e-10 -5.48e-10
1620 0 7.2e-10 6.947e-09
1621 0 7.16e-10 -1.652e-09
1622 0 1.085e-09 -4.37e-10
1623 0 5.29e-10 5.967e-09
1624 0 5.1e-11 -8.198e-09
1625 0 5.1e-11 8.198e-09
1626 0 8.5e-10 4.942e-09
1627 0 1.147e-09 -3.663e-09
1628 0 9.17e-10 4.48e-10
1629 0 9.15e-10 -4.5e-10
1630 0 9.42e-10 -6.98e-09
1631 0 5e-11 -6.793e-09
1632 0 3.08e-10 -8.774e-09
1633 0 3.08e-10 8.774e-09
1634 0 5.21e-10 -2.647e-09
1635 0 9.19e-10 -1.754e-09
1636 0 9.41e-10 6.976e-09
1637 0 9.425e-09 1.0836e-08
1638 0 3.33e-10 -3.898e-09
1639 0 4.29e-10 -2.096e-09
1640 0 3.93e-10 -5.363e-09
1641 0 4.17e-10 -5.173e-09
1642 0 3.609e-09 9.11e-09
1643 0 3.616e-09 -9.122e-09
1644 0 1.0764e-08 -1.1164e-08
1645 0 8.223e-09 -8.916e-09
1646 0 9.037e-09 -1.1376e-08
1647 0 1.263e-09 4.098e-09
1648 0 1.0452e-08 8.265e-09
1649 0 1.0444e-08 -8.27e-09
1650 0 9.824e-09 8.346e-09
1651 0 1.21e-10 -3.09e-09
1652 0 2.457e-09 -8.702e-09
1653 0 2.457e-09 8.702e-09
1654 0 9.7e-11 -3.286e-09
1655 0 9.29e-10 2.312e-09
1656 0 8.6e-10 2.236e-09
1657 0 1.0334e-08 7.935e-09
1658 0 1.0324e-08 -7.94e-09
1659 0 9.83e-10 6.622e-09
1660 0 6.296e-09 8.514e-09
1661 0 6.85e-10 -3.246e-09
1662 0 1.063e-09 3.578e-09
1663 0 3.7e-10 3.766e-09
1664 0 9.13e-10 -3.248e-09
1665 0 8.48e-10 -3.328e-09
1666 0 7.091e-09 2.218e-09
1667 0 7.091e-09 -2.218e-09
1668 0 3.95e-10 -5.776e-09
1669 0 2.614e-09 -8.405e-09
1670 0 2.614e-09 8.405e-09
1671 0 3.06e-10 -3.792e-09
1672 0 4.39e-10 -1.823e-09
1673 0 2.36e-10 -5.476e-09
1674 0 3.98e-10 -2.403e-09
1675 0 4.29e-10 -1.15e-10
1676 0 4.62e-10 -2.473e-09
1677 0 1.276e-09 -4.687e-09
1678 0 1.249e-09 5.287e-09
1679 0 7.6e-10 -3.328e-09
1680 0 1.783e-09 -1.232e-08
1681 0 1.433e-09 -1.2135e-08
1682 0 1.433e-09 1.2135e-08
1683 0 1.783e-09 1.232e-08
1684 0 6.63e-10 4.914e-09
1685 0 6.25e-10 4.999e-09
1686 0 9.44e-09 -8.491e-09
1687 0 9.823e-09 -8.357e-09
1688 0 8.96e-09 -1.2246e-08
1689 0 2.36e-10 5.444e-09
1690 0 4.76e-10 -5.711e-09
1691 0 4.185e-09 -1.1375e-08
1692 0 4.193e-09 1.1352e-08
1693 0 1.1463e-08 8.395e-09
1694 0 1.1468e-08 -8.395e-09
1695 0 2.157e-09 -1.2197e-08
1696 0 2.322e-09 -1.1819e-08
1697 0 2.322e-09 1.1819e-08
1698 0 2.157e-09 1.2197e-08
1699 0 4.56e-10 -1.926e-09
1700 0 1.109e-09 -2.839e-09
1701 0 1.173e-09 -1.37e-09
1702 0 1.172e-09 7.23e-09
1703 0 1.05e-10 3.719e-09
1704 0 1.179e-09 -6.27e-09
1705 0 1.084e-09 -6.341e-09
1706 0 7.379e-09 9.692e-09
1707 0 7.505e-09 -9.713e-09
1708 0 1.068e-09 6.678e-09
1709 0 1.036e-09 -1.918e-09
1710 0 1.14e-10 -8.44e-09
1711 0 1.14e-10 8.44e-09
1712 0 7.81e-10 7.721e-09
1713 0 7.81e-10 -7.721e-09
1714 0 1.017e-09 -3.306e-09
1715 0 7.85e-10 5.661e-09
1716 0 9.9e-11 3.899e-09
1717 0 9.77e-10 -6.524e-09
1718 0 4.85e-10 6.467e-09
1719 0 1.028e-09 -1.3096e-08
1720 0 1.141e-09 -1.3426e-08
1721 0 1.141e-09 1.3426e-08
1722 0 1.028e-09 1.3096e-08
1723 0 9.88e-10 5.29e-09
1724 0 1.031e-09 -3.501e-09
1725 0 1.284e-09 -4.501e-09
1726 0 2.92e-10 3.597e-09
1727 0 1.2418e-08 7.048e-09
1728 0 1.2418e-08 -7.047e-09
1729 0 3.1e-10 -3.063e-09
1730 0 1.249e-09 1.3e-09
1731 0 1.216e-09 1.2e-09
1732 0 4.13e-10 3.853e-09
1733 0 1.2506e-08 -5.445e-09
1734 0 1.2759e-08 -5.698e-09
1735 0 1.2506e-08 5.445e-09
1736 0 1.2759e-08 5.698e-09
1737 0 1.1797e-08 -8.222e-09
1738 0 1.1793e-08 8.222e-09
1739 0 1.021e-08 -1.0393e-08
1740 0 4.5e-11 -3.388e-09
1741 0 1.824e-09 1.3012e-08
1742 0 1.824e-09 -1.3012e-08
1743 0 6.93e-10 -7.874e-09
1744 0 7.94e-10 -7.899e-09
1745 0 6.93e-10 7.874e-09
1746 0 7.94e-10 7.899e-09
1747 0 4.861e-09 -9.567e-09
1748 0 4.484e-09 -9.355e-09
1749 0 4.483e-09 9.356e-09
1750 0 4.859e-09 9.567e-09
1751 0 4.9e-11 -4.612e-09
1752 0 6.14e-10 3.879e-09
1753 0 9.394e-09 -5.081e-09
1754 0 5.584e-09 -8.189e-09
1755 0 6e-09 -8.151e-09
1756 0 6.009e-09 8.184e-09
1757 0 5.591e-09 8.222e-09
1758 0 4.38e-10 -3.8e-10
1759 0 2.856e-09 -1.3466e-08
1760 0 2.856e-09 1.3466e-08
1761 0 9.402e-09 -3.314e-09
1762 0 9.333e-09 3.239e-09
1763 0 7.41e-10 -5.789e-09
1764 0 1.3271e-08 1.3229e-08
1765 0 4.55e-10 -5.274e-09
1766 0 1.3709e-08 -5.513e-09
1767 0 1.3708e-08 5.512e-09
1768 0 1.052e-09 1.761e-09
1769 0 4.4e-11 -4.389e-09
1770 0 7.13e-09 -9.858e-09
1771 0 9.91e-10 4.505e-09
1772 0 9.62e-10 4.597e-09
1773 0 3e-10 -1.506e-09
1774 0 2.62e-10 -1.593e-09
1775 0 2.62e-10 7.007e-09
1776 0 3.01e-10 7.093e-09
1777 0 6.977e-09 -8.947e-09
1778 0 6.159e-09 -1.2578e-08
1779 0 5.757e-09 -1.2649e-08
1780 0 6.159e-09 1.2578e-08
1781 0 5.757e-09 1.2649e-08
1782 0 6.03e-10 -6.111e-09
1783 0 6.46e-10 -6.206e-09
1784 0 1.01e-10 2.482e-09
1785 0 4.41e-10 -3.902e-09
1786 0 4.9e-11 4.4e-09
1787 0 1.09e-10 1.912e-09
1788 0 7.22e-10 -2.307e-09
1789 0 8.29e-09 1.3505e-08
1790 0 7.914e-09 1.3362e-08
1791 0 1.262e-09 -4.907e-09
1792 0 1.303e-09 -5.006e-09
1793 0 3.54e-10 -2.791e-09
1794 0 2.2e-10 6.681e-09
1795 0 2.23e-10 -1.912e-09
1796 0 4.55e-10 -2.81e-10
1797 0 4.44e-10 2.335e-09
1798 0 3.78e-10 2.419e-09
1799 0 6.449e-09 -1.2905e-08
1800 0 6.344e-09 -1.3306e-08
1801 0 6.344e-09 1.3306e-08
1802 0 6.449e-09 1.2905e-08
1803 0 1.118e-09 5.179e-09
1804 0 7.956e-09 -1.4035e-08
1805 0 7.932e-09 1.4084e-08
1806 0 6.07e-10 -4.125e-09
1807 0 8.98e-10 -2.744e-09
1808 0 5.19e-09 7.105e-09
1809 0 5.19e-09 -7.105e-09
1810 0 2.21e-10 2.88e-10
1811 0 2.22e-10 -2.9e-10
1812 0 1.0136e-08 -4.408e-09
1813 0 9.771e-09 3.879e-09
1814 0 7.733e-09 -1.2168e-08
1815 0 6.07e-10 -2.988e-09
1816 0 5.516e-09 1.1886e-08
1817 0 5.516e-09 -1.1887e-08
1818 0 1.0929e-08 1.1801e-08
1819 0 6.96e-10 -5.942e-09
1820 0 5.68e-10 -2.47e-10
1821 0 5.981e-09 -6.785e-09
1822 0 5.942e-09 6.762e-09
1823 0 4.3e-11 3.805e-09
1824 0 5.583e-09 1.3068e-08
1825 0 5.583e-09 -1.3068e-08
1826 0 1.043e-09 2.73e-10
1827 0 1.01e-09 -4.098e-09
1828 0 1.038e-09 -4.005e-09
1829 0 1.051e-09 -6.688e-09
1830 0 1.031e-09 -2.83e-10
1831 0 1.189e-09 -2.916e-09
1832 0 7.04e-10 -6.032e-09
1833 0 7.9e-10 1.5e-09
1834 0 1.99e-10 3.884e-09
1835 0 2.6e-10 -6.1e-10
1836 0 3e-10 -6.95e-10
1837 0 2.61e-10 6.1e-10
1838 0 3e-10 6.95e-10
1839 0 6.245e-09 -8.498e-09
1840 0 1.2028e-08 7.196e-09
1841 0 1.2046e-08 7.576e-09
1842 0 1.2028e-08 -7.195e-09
1843 0 1.2046e-08 -7.576e-09
1844 0 6.724e-09 -9.637e-09
1845 0 1.165e-09 -5.415e-09
1846 0 1.92e-10 -2.737e-09
1847 0 1.03e-10 -2.707e-09
1848 0 7.27e-10 5.845e-09
1849 0 1.2002e-08 -4.509e-09
1850 0 1.2027e-08 4.515e-09
1851 0 2.164e-09 -1.1443e-08
1852 0 2.164e-09 1.1443e-08
1853 0 1.3041e-08 -6.482e-09
1854 0 1.3039e-08 6.482e-09
1855 0 5.7e-11 -6.202e-09
1856 0 2.754e-09 -1.1746e-08
1857 0 2.754e-09 1.1746e-08
1858 0 1.002e-09 5.688e-09
1859 0 1.003e-09 -2.908e-09
1860 0 2.84e-10 -6.639e-09
1861 0 1.066e-09 -5.28e-09
1862 0 6.653e-09 -9.228e-09
1863 0 1.74e-10 9.93e-10
1864 0 1.07e-10 9.26e-10
1865 0 1.07e-10 -7.326e-09
1866 0 1.07e-10 -9.26e-10
1867 0 1.74e-10 -9.93e-10
1868 0 1.74e-10 -7.393e-09
1869 0 1.1037e-08 -2.318e-09
1870 0 1.1033e-08 2.33e-09
1871 0 6.15e-10 9.567e-09
1872 0 6.15e-10 -9.567e-09
1873 0 6.23e-09 5.885e-09
1874 0 6.478e-09 6.18e-09
1875 0 6.506e-09 -6.158e-09
1876 0 6.249e-09 -5.91e-09
1877 0 7.03e-10 1.151e-09
1878 0 6.64e-10 5.076e-09
1879 0 3.729e-09 9.481e-09
1880 0 3.426e-09 9.809e-09
1881 0 9.963e-09 -1.0017e-08
1882 0 1.237e-08 -8.785e-09
1883 0 1.2183e-08 -8.394e-09
1884 0 1.2373e-08 8.783e-09
1885 0 1.2184e-08 8.393e-09
1886 0 7.787e-09 -1.2537e-08
1887 0 7.578e-09 -1.2859e-08
1888 0 1.649e-09 -1.2742e-08
1889 0 1.649e-09 1.2742e-08
1890 0 7.29e-10 5.952e-09
1891 0 6.4e-10 -1.2213e-08
1892 0 6.4e-10 1.2213e-08
1893 0 9.5e-10 5.896e-09
1894 0 1.73e-10 -1.207e-09
1895 0 1.73e-10 7.393e-09
1896 0 1.07e-10 -1.273e-09
1897 0 1.07e-10 7.327e-09
1898 0 9.74e-10 -2.301e-09
1899 0 8.23e-10 2.077e-09
1900 0 8.97e-10 2.021e-09
1901 0 4.7e-10 4.336e-09
1902 0 1.015e-08 -8.527e-09
1903 0 1.321e-08 -6.087e-09
1904 0 1.3208e-08 6.086e-09
1905 0 2.25e-10 3.421e-09
1906 0 4.97e-10 4.512e-09
1907 0 1.26e-09 -5.086e-09
1908 0 1.88e-10 2.913e-09
1909 0 9.7e-10 -6.641e-09
1910 0 7.21e-10 3.395e-09
1911 0 4.446e-09 -8.971e-09
1912 0 4.447e-09 8.972e-09
1913 0 4.9e-11 -5.799e-09
1914 0 4.54e-10 -2.943e-09
1915 0 1.316e-09 -2.796e-09
1916 0 7.5e-11 3.094e-09
1917 0 5.25e-10 -3.751e-09
1918 0 6.642e-09 -1.3947e-08
1919 0 6.645e-09 1.3948e-08
1920 0 8.49e-10 -7.799e-09
1921 0 8.49e-10 7.799e-09
1922 0 4.15e-10 6.83e-10
1923 0 4.14e-10 -6.84e-10
1924 0 1.52e-10 3.094e-09
1925 0 9.4e-10 -2.403e-09
1926 0 9.73e-10 -5.248e-09
1927 0 1.14e-10 5.881e-09
1928 0 9.789e-09 -3.127e-09
1929 0 9.744e-09 3.087e-09
1930 0 2.05e-10 3.771e-09
1931 0 3.95e-10 3.559e-09
1932 0 6.64e-09 9.222e-09
1933 0 1.2396e-08 1.3303e-08
1934 0 1.2396e-08 -1.331e-08
1935 0 1.3077e-08 5.674e-09
1936 0 1.3077e-08 -5.674e-09
1937 0 4.604e-09 -1.0205e-08
1938 0 4.894e-09 -1.0006e-08
1939 0 4.893e-09 1.0003e-08
1940 0 4.602e-09 1.0204e-08
1941 0 1.311e-09 -4.171e-09
1942 0 1.2729e-08 -6.455e-09
1943 0 1.2439e-08 -6.71e-09
1944 0 1.2439e-08 6.71e-09
1945 0 1.2729e-08 6.455e-09
1946 0 1.234e-09 4.445e-09
1947 0 3.46e-10 5.017e-09
1948 0 8.17e-10 6.018e-09
1949 0 8.96e-10 4.449e-09
1950 0 7.01e-10 1.053e-09
1951 0 7.01e-10 -1.053e-09
1952 0 7.01e-10 -7.453e-09
1953 0 3.02e-10 7.542e-09
1954 0 3.02e-10 -7.542e-09
1955 0 9.813e-09 1.1021e-08
1956 0 7.25e-10 2.36e-09
1957 0 7.55e-10 2.266e-09
1958 0 4.61e-10 -5.622e-09
1959 0 1.97e-10 5.265e-09
1960 0 9.9e-11 5.289e-09
1961 0 7.11e-10 -6.371e-09
1962 0 7.16e-10 -6.465e-09
1963 0 7.01e-10 -1.148e-09
1964 0 7.01e-10 7.453e-09
1965 0 1.3784e-08 4.697e-09
1966 0 1.3784e-08 -4.697e-09
1967 0 8.96e-10 -4.639e-09
1968 0 1.06e-10 3.266e-09
1969 0 1.83e-10 3.2e-09
1970 0 4.16e-10 7.082e-09
1971 0 4.15e-10 -1.517e-09
1972 0 9.06e-10 5.991e-09
1973 0 6.54e-10 -9.337e-09
1974 0 6.54e-10 9.337e-09
1975 0 4.8e-11 5.794e-09
1976 0 9.2e-10 1.3797e-08
1977 0 9.2e-10 -1.3797e-08
1978 0 4.66e-10 -4.474e-09
1979 0 5.14e-10 -2.996e-09
1980 0 6.637e-09 3.523e-09
1981 0 6.637e-09 -3.523e-09
1982 0 5.61e-10 -1.954e-09
1983 0 8.52e-10 -4.386e-09
1984 0 1.275e-09 -2.118e-09
1985 0 1.275e-09 6.482e-09
1986 0 6.47e-10 9.815e-09
1987 0 6.47e-10 -9.815e-09
1988 0 2.15e-10 5.839e-09
1989 0 1.2533e-08 4.057e-09
1990 0 1.2189e-08 4.203e-09
1991 0 1.2533e-08 -4.057e-09
1992 0 1.2189e-08 -4.203e-09
1993 0 1.278e-09 -6.311e-09
1994 0 1.2013e-08 1.3277e-08
1995 0 1.2004e-08 -1.3285e-08
1996 0 9.79e-10 -4.894e-09
1997 0 7.27e-10 3.005e-09
1998 0 1.3273e-08 -1.3246e-08
1999 0 1.16e-10 1.151e-09
2000 0 5e-11 1.218e-09
2001 0 2.29e-10 2.301e-09
2002 0 2.69e-10 2.403e-09
2003 0 9.362e-09 -1.1705e-08
2004 0 1.3526e-08 1.2434e-08
2005 0 3.446e-09 -9.821e-09
2006 0 3.747e-09 -9.494e-09
2007 0 1.11e-09 2.053e-09
2008 0 1.0161e-08 8.521e-09
2009 0 4.4e-11 5.2e-09
2010 0 1.19e-09 1.366e-09
2011 0 4e-10 7.771e-09
2012 0 4e-10 -7.771e-09
2013 0 8.9e-10 -6.467e-09
2014 0 6.13e-10 -8.04e-09
2015 0 6.13e-10 8.04e-09
2016 0 6.89e-10 5.647e-09
2017 0 5.14e-10 2.96e-09
2018 0 1.0638e-08 -1.0238e-08
2019 0 1.101e-09 -4.149e-09
2020 0 1.054e-08 2.803e-09
2021 0 1.0546e-08 -2.769e-09
2022 0 9.689e-09 -5.328e-09
2023 0 1.28e-09 8e-11
2024 0 4.2e-11 -4.209e-09
2025 0 5.93e-10 4.83e-09
2026 0 6.42e-10 6.93e-10
2027 0 6.42e-10 -6.94e-10
2028 0 4.56e-09 -1.2581e-08
2029 0 4.901e-09 -1.2749e-08
2030 0 4.56e-09 1.2581e-08
2031 0 4.901e-09 1.2749e-08
2032 0 3.284e-09 -1.0562e-08
2033 0 3.48e-09 -1.0941e-08
2034 0 4.14e-10 3.465e-09
2035 0 8.95e-10 2.411e-09
2036 0 7.97e-10 2.428e-09
2037 0 5.05e-10 -6.877e-09
2038 0 7.256e-09 -6.168e-09
2039 0 7.35e-10 3.158e-09
2040 0 6.61e-10 3.091e-09
2041 0 1.3484e-08 -1.2494e-08
2042 0 1.158e-09 2.26e-10
2043 0 6.31e-10 -5.625e-09
2044 0 5.54e-10 -5.566e-09
2045 0 8.306e-09 1.3943e-08
2046 0 8.349e-09 -1.3888e-08
2047 0 9.96e-10 -4.485e-09
2048 0 1.265e-09 2.443e-09
2049 0 3.22e-10 -4.084e-09
2050 0 2.81e-10 -4.181e-09
2051 0 1.139e-09 -2.4e-10
2052 0 8.38e-10 -2.573e-09
2053 0 3.95e-10 7.6e-09
2054 0 3.95e-10 -7.6e-09
2055 0 3.57e-10 7.696e-09
2056 0 3.57e-10 -7.696e-09
2057 0 5.9e-10 -5.725e-09
2058 0 1.146e-09 -6.637e-09
2059 0 1.46e-10 1.1999e-08
2060 0 1.46e-10 -1.1999e-08
2061 0 8.807e-09 3.793e-09
2062 0 8.845e-09 -3.807e-09
2063 0 5.56e-10 -4.478e-09
2064 0 6.42e-10 -1.506e-09
2065 0 6.42e-10 7.094e-09
2066 0 1.184e-09 7.134e-09
2067 0 1.188e-09 -1.463e-09
2068 0 8.671e-09 -3.395e-09
2069 0 8.646e-09 3.382e-09
2070 0 1.66e-10 1.0952e-08
2071 0 1.66e-10 -1.0952e-08
2072 0 1.064e-08 1.0237e-08
2073 0 1.19e-09 4.609e-09
2074 0 1.3202e-08 1.0211e-08
2075 0 8.13e-10 -3.997e-09
2076 0 2.48e-10 -1.12e-10
2077 0 2.84e-10 -2.16e-10
2078 0 1.145e-09 -5.221e-09
2079 0 1.0533e-08 3.229e-09
2080 0 1.0529e-08 -3.182e-09
2081 0 1.2099e-08 1.1495e-08
2082 0 1.756e-09 8.526e-09
2083 0 1.756e-09 -8.526e-09
2084 0 1.89e-10 -3.296e-09
2085 0 9.561e-09 6.67e-09
2086 0 9.525e-09 7.046e-09
2087 0 1.08e-10 -4.135e-09
2088 0 1.151e-09 -1.967e-09
2089 0 1.169e-09 6.623e-09
2090 0 7.065e-09 -1.4091e-08
2091 0 7.068e-09 1.4092e-08
2092 0 7.2e-10 -5.606e-09
2093 0 1.09e-10 -4.716e-09
2094 0 3.357e-09 -1.1933e-08
2095 0 3.356e-09 1.1934e-08
2096 0 2.86e-10 -1.987e-09
2097 0 2.52e-10 -2.09e-09
2098 0 4.35e-10 4.698e-09
2099 0 1.276e-09 -4.275e-09
2100 0 2.045e-09 8.795e-09
2101 0 2.045e-09 -8.795e-09
2102 0 6.665e-09 -1.356e-08
2103 0 6.668e-09 1.3561e-08
2104 0 7.52e-10 -4.502e-09
2105 0 1.101e-09 4.037e-09
2106 0 1.176e-09 4.097e-09
2107 0 1.076e-09 3.399e-09
2108 0 9.12e-10 -4.548e-09
2109 0 5.48e-10 6.336e-09
2110 0 9.93e-10 6.504e-09
2111 0 6.18e-10 6.991e-09
2112 0 6.15e-10 -1.607e-09
2113 0 6.15e-10 1.484e-09
2114 0 1.0685e-08 -1.1883e-08
2115 0 1.0942e-08 -1.1595e-08
2116 0 4.017e-09 1.4093e-08
2117 0 4.017e-09 -1.4093e-08
2118 0 7.25e-10 3.239e-09
2119 0 6.5e-10 3.307e-09
2120 0 6.84e-10 7.767e-09
2121 0 6.84e-10 -7.767e-09
2122 0 8.202e-09 -1.2719e-08
2123 0 8.387e-09 1.2618e-08
2124 0 9.83e-10 1.05e-10
2125 0 6.291e-09 1.0307e-08
2126 0 6.228e-09 9.887e-09
2127 0 9.361e-09 8.882e-09
2128 0 9.344e-09 -8.885e-09
2129 0 3.246e-09 1.0541e-08
2130 0 3.44e-09 1.0919e-08
2131 0 4.33e-10 -4.116e-09
2132 0 9.762e-09 5.401e-09
2133 0 4.91e-10 -5.085e-09
2134 0 9.37e-10 -2.561e-09
2135 0 6.14e-10 -5.91e-10
2136 0 6.18e-10 5.89e-10
2137 0 1.0774e-08 8.362e-09
2138 0 1.0771e-08 -8.363e-09
2139 0 1.311e-09 2.251e-09
2140 0 5.92e-10 -2.046e-09
2141 0 5.26e-10 -2.119e-09
2142 0 6.98e-10 -7.555e-09
2143 0 6.98e-10 7.555e-09
2144 0 8.87e-10 -5.1e-11
2145 0 2.01e-10 2.485e-09
2146 0 4.231e-09 -1.0039e-08
2147 0 9.82e-09 -7.3e-09
2148 0 9.849e-09 7.297e-09
2149 0 5.56e-10 5.522e-09
2150 0 1.3943e-08 -2.565e-09
2151 0 1.3943e-08 2.565e-09
2152 0 3.555e-09 -1.2267e-08
2153 0 3.929e-09 -1.2268e-08
2154 0 3.555e-09 1.2267e-08
2155 0 3.929e-09 1.2268e-08
2156 0 5.94e-10 2.485e-09
