status Javgctr z Fbare0 Fbare1 Javgbtm i Fshear1 Fshear2 Fp2 Fshear0 r Fbarevol2 Fp0 Fbarevol0 Fbarevol1 Fp1 Javgtop Fbare2
<type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'>
1 7.10563137915 8.2 66.004915161 0.0 7.10627761587 101 0.0 -0.0504818120524 -1.04196740281 -0.0312974582168 0.0 -5.22452080611 -7.05334638237 100.415697484 0.0 0.0 7.10662020859 -4.35936144301
1 7.10455633917 8.4 66.0765303045 0.0 7.10527954023 102 0.0 -0.0347588072127 -0.810417281655 -0.0252205141542 0.0 -3.80805279105 -7.77260440838 100.478285198 0.0 0.0 7.10557518753 -3.18533423732
1 7.10372006104 8.6 66.2237425169 0.0 7.10447500772 103 0.0 -0.023993496735 -0.606715776789 -0.019454859013 0.0 -2.71410751394 -8.31464847906 100.604474387 0.0 0.0 7.10471653756 -2.27138076243
1 7.10150135499 8.8 66.3508187177 0.0 7.10233708788 104 0.0 -0.01698994561 -0.442759800923 -0.0150038430423 0.0 -1.91038244281 -8.71122006511 100.725908144 0.0 0.0 7.10255626239 -1.59846674482
1 7.10230913958 9.0 66.4617770608 0.0 7.10316795152 105 0.0 -0.0123427559215 -0.317528720787 -0.0114032173353 0.0 -1.33674900928 -8.99712597384 100.835252913 0.0 0.0 7.10335981644 -1.10114932245
1 7.1006178842 9.2 66.5871491724 0.0 7.10150609077 106 0.0 -0.00906472588131 -0.225851063509 -0.00893935269033 0.0 -0.932871925902 -9.19898463005 100.908497835 0.0 0.0 7.10168273277 -0.784367448794
1 7.10338925433 9.4 66.6281418102 0.0 7.10425675001 107 0.0 -0.00693982531013 -0.159355419905 -0.00744619893554 0.0 -0.65078645917 -9.33995270159 100.970341619 0.0 0.0 7.10441502599 -0.540889092919
1 7.09981092568 9.6 66.6282957753 0.0 7.10070662165 108 0.0 -0.00549730128104 -0.112029130962 -0.00604449553044 0.0 -0.453638645102 -9.44032152351 101.011595371 0.0 0.0 7.10085940852 -0.381161408047
1 7.10102377817 9.8 66.7109757922 0.0 7.10189129483 109 0.0 -0.00427592644313 -0.0790424941546 -0.00525116442672 0.0 -0.317400938842 -9.50934096531 101.043043857 0.0 0.0 7.10203451574 -0.277463476736
1 7.10192324727 10.0 66.7190376393 0.0 7.102816358 110 0.0 -0.00354965043963 -0.0555319405623 -0.00466408727031 0.0 -0.222362695784 -9.5575693664 101.063357178 0.0 0.0 7.10295859741 -0.182932389511
1 7.10206966823 10.2 66.719056614 0.0 7.10295367801 111 0.0 -0.00279759981145 -0.0389888513241 -0.00419932437777 0.0 -0.156534410639 -9.59091221135 101.077373349 0.0 0.0 7.10309185003 -0.124107011798
1 7.10276370724 10.4 66.7909407126 0.0 7.10366127892 112 0.0 -0.00242284951093 -0.027576294199 -0.0035847822753 0.0 -0.110590175485 -9.61509378787 101.085136379 0.0 0.0 7.1038002581 -0.0922022184892
