status Javgctr z Fbare0 Fbare1 Javgbtm i Fshear1 Fshear2 Fp2 Fshear0 r Fp1 Fp0 Fbarevol0 Fbarevol1 Fbarevol2 Javgtop Fbare2
<type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.int32'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'>
1 10.7048866748 8.083e-09 0.032038553262 0.0941862477542 10.7056877027 644 -0.000236662039025 -0.0679791373525 -0.56528049059 0.000317591906197 3.7e-11 0.0102924477416 -0.0099086666035 0.00949920625329 -0.0144841464213 -2.80018249018 10.6661732243 -3.06405890111
1 11.4721704145 3.661e-09 2.6968490588 -0.023750147403 11.4730893003 645 0.000147044656358 -0.0889150100659 -0.204532414167 0.00186669814943 2.53e-10 0.000253776761506 0.108013891794 3.02248223289 -0.00543452106067 -0.612628013372 11.4721434004 -0.519827060591
1 8.6440529507 -4.024e-09 1.2173480234 -0.0446650310897 8.64533786299 646 7.77381062028e-05 -0.0823471087555 -0.281564973266 0.000202708658297 1.07e-10 0.00725386078304 0.0469518432108 1.44132891009 0.0100492032163 -0.337370834879 8.64357805471 -0.32769280796
1 10.8025550682 3.295e-09 1.21445234296 -0.0202394208039 10.803597307 647 2.17769524668e-05 -0.147801479949 -0.470966843782 0.00048808099013 1.15e-10 0.00126700376754 0.0411733401754 1.48680793678 0.00222771913362 -0.578510216525 10.8027637935 -0.486094719514
1 9.09096076785 8.164e-09 -0.676523078138 -0.0467778558067 9.09174859414 648 0.000118126432783 -0.00756945430987 -0.220628395748 -0.000739126502014 1.309e-09 0.00131194958706 -0.0932908465652 -0.621851809602 0.00408154385405 -1.35068845265 9.0650235636 -1.92082941097
1 6.26414309091 -8.176e-09 -0.454578136805 0.069318708151 6.26485043513 649 4.64725128554e-05 -0.00166182787464 0.18191900203 0.000478204087119 1.31e-09 -0.00522494650399 -0.081246660959 -0.49929485931 -0.0301564958814 1.22253676952 6.26337683444 1.56753142232
1 26.4478656273 1.8e-10 3.5760815261 0.12959129358 26.4490995027 650 -0.000730666217985 -0.162337508083 -0.346053925953 0.00331826374217 2.93e-10 -0.00483384734005 0.101398365058 3.82464306794 -0.0223304805368 -0.459311981934 26.4480813212 -0.302780844033
1 18.6051505185 3.05e-10 3.70953881348 0.049301547331 18.6060089527 651 -0.00193814342755 -0.15129536022 -0.293254473526 0.00150935272399 2.87e-10 -0.00825342987779 0.0956658530571 3.97316025547 -0.0240386561072 0.0840180754096 18.6052159336 0.149244910993
1 11.5654357474 3.805e-09 1.09843593106 0.0298051421192 11.566596464 652 0.000324258412074 -0.125369018517 -0.541343313625 0.000454232488349 1.04e-10 0.0293180765394 0.0797043063021 1.33890135897 -0.0163428067167 -0.560314588164 11.5657786249 -0.457216130049
1 8.0516279564 -8.587e-09 -0.47792037966 0.0125942546041 8.05235762943 653 -6.3456357961e-05 -0.000160086323464 -0.017147639058 -0.00141409025019 3.614e-09 -0.000481777433956 -0.0197791774313 -0.130498690601 0.00800469125927 0.0806465794083 8.05113286627 1.01483352444
1 17.6779788646 8.674e-09 -0.208986204552 -0.15363929388 17.6786116917 654 6.98428675824e-05 0.00248471955125 -0.034416162152 0.000170162612951 3.491e-09 0.00756040871086 -0.0267385951694 -0.150513297098 0.025184359854 -0.207252330955 17.6782117031 -0.159897165563
1 19.2485747024 3.84e-09 2.14670257726 -0.0461662701819 19.2505734182 655 0.000922286695678 -0.182240600029 -0.745254549586 3.51183413697e-05 2.15e-10 -0.00389675599275 -0.0233199434789 2.62410304106 -0.00264785067339 -0.919536403852 19.2495778972 -0.740126021143
1 7.81161054528 7.045e-09 0.177248681125 -0.0556708091095 7.8120451543 656 -4.19546208421e-05 -0.115695825682 -0.662980513064 0.000481097659082 3.4e-11 -0.0123080252223 0.0171335191442 0.290990995084 -0.0487549940097 -4.45836413004 7.72294587875 -3.94559453317
1 17.6774330979 8.854e-09 0.401521459918 0.176894648192 17.6781941006 657 7.28255140966e-05 -0.000902194203314 -0.0882435678169 0.000135127267259 1.783e-09 -0.00195771878164 -0.031736705965 -0.16630401928 -0.0063823773318 -0.554257815791 17.6775785194 -0.890125964382
1 8.27135826253 -8.871e-09 -0.133941685649 -0.0530251251077 8.27180396783 658 -0.000127598695225 -0.000686482313646 0.0608169208271 0.000699375353576 1.785e-09 0.00447448908188 -0.00894809958611 -0.0375002859095 0.0210755240987 0.469090027184 8.27107832504 1.33160452681
1 8.96841842376 7.765e-09 0.285512643085 -0.0523308118456 8.96883023391 659 0.000447919710126 -0.0734395956 -0.737158088037 0.0052746818328 2.84e-10 -0.0123228497203 0.0754887403509 0.494520209224 0.00661990631372 -4.32194716064 8.82775192545 -4.28792482012
1 8.43301024457 -7.766e-09 0.307939208741 -0.0455406146585 8.31300745466 660 -0.000461198106794 -0.066499900292 0.30319760105 -0.00420945994183 2.85e-10 0.0139177343216 0.026126452089 0.552269648916 0.00803067328154 3.84411412247 8.43267005367 3.99680914138
1 9.01674987821 -9.89e-10 0.832948296772 -0.0162447562776 8.98561389383 661 0.000235218351965 -0.130156431514 -0.395837698278 0.000369934304595 7.1e-11 -0.0220908052248 0.0116093602822 0.972853320254 -0.00731998452493 -0.311979165907 9.17170309275 -0.18784964953
1 7.6756386874 6.984e-09 0.979050826399 -0.013637718586 7.67611196215 662 0.000356369754701 -0.103645019911 -0.62408536131 0.00105399762128 1.44e-10 -0.00785710965034 0.077463073224 1.22452202122 0.00171119072316 -4.32571845855 7.55912875422 -3.79150443327
1 8.89085363371 -7.122e-09 1.15162052517 0.0513811039053 8.79219602986 663 -2.85174300441e-05 -0.11462500918 0.0429781770538 -0.00189637853534 1.89e-10 0.0138108354538 0.105704942066 1.51146363546 -0.00146015259721 3.90058482744 8.8904163086 3.52680513914
1 9.46607572243 -3.374e-09 2.62561090654 0.0673935507658 9.46691266513 664 -0.000222493063535 -0.0846817399864 -0.311185630825 0.00103429231016 2.39e-10 0.0168096367845 0.0474868171473 3.21003375505 0.00227404285769 -0.351862332861 9.46566243749 -0.241314506495
1 8.70443648567 -7.197e-09 1.12018933784 0.129937879809 8.60056691687 665 -2.83791131275e-05 -0.101456736754 0.0694208462504 -0.00222568123432 1.98e-10 0.000351748819034 0.100710515168 1.44167241522 -0.0180983375339 4.08626138871 8.70400258512 3.82909114679
1 7.82241620872 -6.321e-09 2.51063793908 -3.82875522481 7.82284168166 666 -0.000620117314905 -0.0416244991416 0.00789669720928 0.00144667850407 2.18e-10 0.0133502319318 0.117074635741 2.36261066268 0.107765764402 1.46728796294 7.82195172077 1.25089459553
1 9.03985575133 -1.611e-09 0.659248840303 -0.00470536526105 9.31053912099 667 -6.51045219787e-05 -0.137049579703 -0.38316118086 0.000339864963545 6e-11 -0.000117485644544 0.0115129709623 0.840695107359 0.00163118080733 -0.401173103473 9.46614861146 -0.277732157513
1 9.82283530885 1.611e-09 0.65856491612 -0.0186756708777 10.397095352 668 -0.000222578190751 -0.146446575391 -0.474706725984 0.000410487253296 6e-11 -0.0190867539229 0.000555941156972 0.819032948171 0.00310705253326 -0.8749784068 10.2900403747 -0.803832199067
1 10.5503847489 9.233e-09 -0.13350747918 -0.036888542358 10.5513591022 669 0.000307723880854 -0.00450166920582 -0.0136338146106 -0.00114838830288 1.448e-09 0.00532094976984 -0.000741753362077 -0.032276540646 0.00933280735581 -0.189553457471 10.5501397732 -1.21242171819
1 8.09368115485 -9.242e-09 -0.185711703921 -0.0576038091888 8.0940233797 670 9.9996172087e-05 -0.000648397890811 0.00490667996955 0.000315113794236 1.455e-09 0.00243683918943 0.00905614004553 0.0169316109463 0.00137626334658 0.169607133914 8.09348632858 1.13304967494
1 13.742824687 5.837e-09 0.66002990743 0.0293645379922 13.7439443741 671 -0.000531014558678 -0.156793335433 -0.538546656263 -0.000426950428008 6.9e-11 0.039758869341 0.0127741606145 0.856726071826 0.0118707345607 -1.50470078467 13.743176198 -1.28563805779
1 12.1026426809 5.452e-09 0.548805418321 -0.0396237171464 12.1036298197 672 -7.52931701959e-05 -0.1419091791 -0.481439089759 -0.000216743493066 5.5e-11 0.0368684422059 0.0478515625925 0.697008872608 0.0199417431224 -1.01910927967 12.1027093378 -0.891918512401
1 18.8632470729 -1.74e-09 0.707658584306 0.00391666776873 19.4738127088 673 -0.00103664511675 -0.206109110114 -0.865580022866 0.00166903313525 5.4e-11 0.0151960526934 -0.0406146331792 0.768324284398 -0.00184231812787 -0.861078657635 19.589585933 -0.91997687829
1 9.65969191879 -2.124e-09 0.593089960895 -0.0528102515898 9.68868098525 674 2.43290667027e-06 -0.11196345544 -0.370703103637 0.000531317848913 5.3e-11 -0.00244138651696 0.029214004443 0.757135125912 -0.0102552542492 -0.394897601179 9.69611766895 -0.31678144385
1 11.2512962612 -2.761e-09 0.70364246929 -0.0353479096863 11.2525089319 675 0.00106351659469 -0.124857847403 -0.457383396677 0.000392249021638 5.8e-11 -0.0303140950685 0.00603425896855 0.81372467065 -0.0140005317851 -0.444685283753 11.250741516 -0.394082212044
1 16.4209150258 -2.252e-09 0.67717567385 0.0564625255724 16.4224406241 676 -0.000255804165639 -0.223057553182 -0.673936568907 0.00115666813367 5.3e-11 0.0211787879249 0.0105936385234 0.769187544845 0.012102800392 -0.764652789728 16.4205285101 -0.605398527495
1 16.3664036528 -2.636e-09 0.670486979881 -0.0471461216642 16.3676041926 677 -0.00067789857554 -0.196208259058 -0.626585431078 0.000755644461374 5.3e-11 0.039708871305 0.0399310203348 0.765194664765 -0.00568290251499 -0.751752212891 16.3662119969 -0.671655728415
1 8.04111741696 -4.684e-09 0.561602409037 0.00937673576718 8.04207261948 678 0.000138865764288 -0.0877162350308 -0.285600883645 0.00120840963682 5.3e-11 -0.00461260089317 0.00976514298727 0.733003423836 -0.0103027129033 0.00897833780374 8.04065983076 0.0257443136388
1 8.80065049045 -5.196e-09 0.569824745154 -0.00593690681122 8.80195192861 679 -7.61030657259e-05 -0.0857628201511 -0.322647930077 0.00027747840914 5.3e-11 0.00169964742448 0.0397960851771 0.717755727854 -0.00155882438345 0.0283987186247 8.80029245916 0.0244814053501
1 7.47301113095 1.74e-09 0.622515095808 -0.0432470024594 7.88631765655 680 -0.000128600068932 -0.118670975492 -0.335404846831 0.000322531273669 5.5e-11 -0.000668158456482 0.026904240175 0.757700975792 0.00887019045725 -0.918656692212 7.83256778395 -0.68588023462
1 11.4984688721 2.252e-09 0.50875607604 -0.0628656185459 11.500143055 681 -6.53104069783e-05 -0.157649568395 -0.539578428099 0.000191786065086 5.5e-11 0.0165513114271 0.0271661337959 0.741780354158 -0.0546570998489 -1.05353513939 11.4994805357 -0.935195472059
1 8.08575456271 -6.092e-09 0.450389445962 -0.0249845222304 8.08782072217 682 -0.000226552688139 -0.0828937131149 -0.261914181268 0.000254800092751 5.3e-11 -0.00373253993812 0.029390290565 0.686381015211 -0.00166422022545 0.915750281349 8.0850956008 0.760669550976
1 7.98403994687 -5.708e-09 0.601122966995 -0.00459079213926 7.98496909352 683 0.00026346871454 -0.0833167153703 -0.308043791278 -0.000306077858317 5.5e-11 -0.0334870194596 0.0301406040343 0.729602450136 -0.00141179106321 0.377604666678 7.98360287708 0.379901594751
1 10.7620911182 2.636e-09 0.616475457358 0.0667710264027 10.7634112125 684 -0.000702580218972 -0.151088419844 -0.484835752448 -0.000240825544046 5.5e-11 0.00635000654451 0.00613616196163 0.735194661253 0.00405482420853 -0.844312979112 10.7629139575 -0.693761717122
1 12.7736174583 2.762e-09 0.609639170371 -0.0595103797397 12.7750988784 685 0.000981129279777 -0.171692534795 -0.606314048422 0.000944278196872 5.7e-11 -0.0249108043411 0.0188259685385 0.761565009262 0.0112625594816 -0.850329538726 12.774241506 -0.692733126476
1 8.34478065344 -6.22e-09 0.56102424623 -0.0427654679673 8.34571177581 686 0.000300891584838 -0.0789085235821 -0.228233692746 0.000569060975467 5.3e-11 -0.0053804861992 0.0281853933091 0.662180723454 0.013480006378 1.15465248724 8.34432514165 0.935417095573
1 8.57243909776 -5.068e-09 0.590529230681 0.0563604268199 8.57330470064 687 0.000350870698653 -0.100803340894 -0.30962670025 0.000190918131988 5.5e-11 -0.024283577943 0.00721083743825 0.759880768771 0.0113220993284 -0.000162204272375 8.57206652069 0.00889181837286
1 8.39107441337 -5.58e-09 0.528903333604 -0.0383704763081 8.39198396509 688 -0.000228222091052 -0.0934599830709 -0.32725342246 0.000701429660463 5.3e-11 0.0170033719828 0.0285912574223 0.706169039975 0.00590096285302 0.257298924826 8.39065713097 0.232071426215
1 9.31134192177 -4.558e-09 0.635637072103 -0.00960180677673 9.31258578856 689 0.00112748672682 -0.108110704345 -0.395355770458 0.000959830337975 5.7e-11 -0.00608951591511 -0.00716813437931 0.805318508763 0.0113172339318 -0.0283718378449 9.3110082526 -0.0463424737906
1 10.6964348974 2.124e-09 0.439350818647 -0.0502927732815 10.6980063804 690 2.92698227126e-06 -0.150833667012 -0.510486409065 3.80667541796e-05 5.3e-11 0.0171409983324 -0.0275969616495 0.619481527034 -0.0527849885511 -0.986747641716 10.6972595084 -0.864035283835
1 8.03940675046 -8.137e-09 -1.12867110712 0.0595885141849 8.03960227351 691 4.33708994144e-05 0.000264494518969 0.235375773055 -0.00128167875357 2.903e-09 -0.00693427934097 -0.111464466975 -0.721558037146 -0.0114043826633 1.47510270757 8.0392803668 1.8577105376
1 19.1915732716 4.531e-09 2.57842155682 -0.0180445509146 19.1930770709 692 -0.000815265048796 -0.144080224805 -0.638601802608 0.000677366571772 2.59e-10 0.00931075107269 0.055779741502 3.10010379274 0.00329826992466 -1.00773050952 19.1920606476 -0.840758913304
1 28.1611247094 4.457e-09 3.00162709585 -0.000106852570739 28.1634452231 693 0.000149808952465 -0.167536750129 -0.799417032088 -0.00128322286685 3.23e-10 -0.0243556519948 0.103313914265 3.51984892102 0.0124275525763 -1.43877071901 28.1629992207 -1.19682951894
1 19.1052579729 4.464e-09 2.54508077566 0.0223259387781 19.1067895312 694 -0.0001367004721 -0.138227418161 -0.671683531529 0.00150212403285 2.62e-10 0.0572555762222 0.0901182013561 3.1258106777 -0.0125899727726 -0.959024794293 19.1060721685 -0.904252028014
1 11.1331301592 5.143e-09 0.257238830979 0.0455946447301 11.1340921637 695 -0.000122316923418 -0.139396342143 -0.463439500623 0.000491480704034 3.2e-11 0.0166508047163 0.00100275614318 0.4128279239 0.00143193615287 -0.781684402666 11.133237552 -0.649751856076
1 20.3985542571 4.154e-09 0.754011898153 0.0433820198074 20.4004588165 696 -0.0020279605167 -0.23517501678 -0.93791767067 -0.000809627566671 7.8e-11 0.00406206297165 0.0479726677922 1.00021199696 -0.000901540568759 -0.799647629592 20.3994782424 -0.763629695322
1 9.87791529814 5.326e-09 0.603291439877 -0.0526254592029 9.87875441076 697 1.91080545473e-05 -0.12393666545 -0.382024320854 0.000439765153696 5.6e-11 0.003408179856 0.00089637020935 0.699171852685 0.0195371634089 -0.818669524778 9.87768685982 -0.766422235527
1 20.1227586624 -5.32e-10 3.46487464723 -0.153425642093 20.0503907413 698 0.000155534040631 -0.168314710514 -0.35100407786 0.00156615165283 2.94e-10 -0.00842239596526 0.124033751498 3.743692066 0.0111250950378 -0.728636754978 20.1519541574 -0.783405853639
1 9.40858520109 -1.029e-09 1.32580631563 -0.00113749715091 9.29128366793 699 0.000268876899953 -0.131649961859 -0.40629617613 0.000341930589553 1.13e-10 -0.0131956245528 0.0494461224122 1.55782504651 -0.00656554267754 -0.32488426294 9.45530921599 -0.268734501999
1 15.8598612789 -7.073e-09 -0.613971316917 -0.0298917922692 15.8622098909 700 9.39417062279e-05 -0.000414976349209 -0.0220165019235 -0.000841554653794 6.092e-09 0.00373900286594 0.0456309289911 0.12187062692 0.0158138310687 -0.0548038913522 15.8597717128 0.330530776723
1 9.27156362739 -6.626e-09 -0.49080642562 0.0592366689343 9.27196605488 701 0.000105714137318 7.18875960184e-05 -0.0406080501572 -0.000716103355495 6.969e-09 -0.0072683879771 0.0305456466356 0.0923015217412 -0.0144323046316 -0.102443689247 9.27154914035 0.628204631512
1 17.4309134727 6.626e-09 -0.200989986416 0.240367836323 17.4315182993 702 -0.000164546939412 0.00104431918691 0.014083869718 0.000557657485622 6.969e-09 -0.00707679755017 0.0143446293001 0.0665186016499 -0.0181773104104 0.0687658627273 17.4310700252 -0.0267203896964
1 18.9400891156 7.073e-09 -0.0147461623979 -0.0221137161984 18.9408688968 703 5.83500957618e-05 0.00139076232717 -0.00663978350369 0.00169740104445 6.092e-09 0.00195456201557 0.0131687974557 0.0567222580653 0.00542961225483 -0.0368307192329 18.9404399942 0.0689854583855
1 13.9221610317 4.796e-09 2.84451301389 -0.0791020087466 13.9229846555 704 0.000198547373727 -0.0975555167343 -0.454426287989 0.00061589623681 2.88e-10 -0.0361437910415 0.0657923838881 3.43936529446 0.0118432137655 -0.815952706274 13.9221014324 -0.787004331927
1 10.3887233154 -1.932e-09 0.385534945407 -0.0142788093896 11.0888375044 705 -0.000577103752072 -0.12597489652 -0.509481060047 -0.000181425237307 3.4e-11 0.0187993699974 0.0266794113336 0.485887183952 -0.00415190007205 -0.497455120801 11.09806089 -0.576004342215
1 11.1524232052 5.644e-09 0.331073611946 -0.0770516901579 11.153430584 706 -0.000627381642075 -0.141276984111 -0.464106360111 -0.000410624688009 3.4e-11 -0.0180002594569 0.00661572297728 0.425159752829 0.00631991178983 -1.15201680123 11.1524455039 -0.958940307815
1 8.56122326584 -5.9e-09 0.30633043767 -0.0216645583594 8.56228426268 707 2.21354791897e-05 -0.0908528241564 -0.308324862222 0.000510062140138 3.3e-11 -0.00592542238031 -0.0117984915696 0.438481103788 0.00353246946073 0.590381501357 8.56080970878 0.479507513342
1 9.6090806019 -2.444e-09 0.363665997 0.0118784860557 9.60970824967 708 0.000307842834581 -0.108482259206 -0.368765817006 0.000343746666124 3.3e-11 0.0239497461608 0.0448542233596 0.47566942938 -0.00318306971588 -0.538805895336 9.6083755698 -0.405275936422
1 10.7767093999 2.444e-09 0.386237641306 -0.0645611797495 10.778140105 709 0.000612986855577 -0.149345842634 -0.521996099745 -0.000150682591319 3.3e-11 -0.0489659241723 -0.00201504505776 0.406561143184 0.0215458033006 -0.935944342173 10.7775877012 -0.8041359317
1 8.3390875156 -5.388e-09 0.347663773847 0.0307819373216 8.34074244002 710 -9.01709010066e-05 -0.0815359501392 -0.294152853588 3.25566343703e-05 3.4e-11 0.00821273416382 0.00671078426212 0.463146179888 0.00837174734218 0.122296988014 8.33860572078 0.197493609879
1 13.1163411854 1.932e-09 0.295706184113 -0.051581722352 14.5139519914 711 0.0011840074374 -0.15135246394 -0.76994251074 0.000619369015141 3.3e-11 -0.0834140157223 -0.0344723021416 0.446063773263 0.00834061369258 -1.1364654679 14.4807287531 -0.901059363196
1 8.67758649361 -4.876e-09 0.388653925279 0.0131674632445 8.67874372534 712 -0.000263236548474 -0.102852748781 -0.325823185417 0.000308203055592 3.4e-11 0.0166887978083 0.0329118505578 0.463328141338 -0.00557742786895 -0.00736353746458 8.67716991349 -0.0221694809965
1 16.6701670511 -3.086e-09 4.4399760089 -0.0404158649366 16.6715707458 713 -0.00054950790536 -0.085699552096 -0.391048855114 0.00156018705666 3.85e-10 -0.0378968476538 0.0041087131255 4.80393441773 -0.00188841576644 -0.665628547367 16.670271499 -0.571657998822
1 19.3335630898 6.027e-09 0.333384245694 -0.0405496256081 19.3353699542 714 0.000620465967551 -0.217763082229 -0.775905048167 0.000167178444133 3.6e-11 0.0498525955337 0.00713824630685 0.438642760267 0.0261323145174 -2.10801123436 19.334295669 -1.81437360884
1 18.6591804953 4.121e-09 1.48869998085 0.0344892493332 18.6609858106 715 -0.000100549782888 -0.204021099708 -0.773249383438 0.000662991439242 1.41e-10 0.0265931573247 0.066202663209 1.76158796544 0.00435096685641 -0.729096459904 18.6599487829 -0.666135822413
1 9.98708154971 -3.744e-09 1.88433973688 -0.0310071911451 9.98822187784 716 -5.15062092591e-05 -0.0986454338108 -0.316766466398 0.00110744818567 1.65e-10 0.0143975083607 0.039869692534 2.25927108817 0.000418791673979 -0.366611639924 9.98674575947 -0.281974478187
1 13.946579728 3.576e-09 1.71772483549 -0.0145217483487 13.9478911324 717 0.000890128372698 -0.16777245237 -0.586836395584 0.00165083926658 1.64e-10 -0.0648906048146 0.00983187624071 2.08739289295 -0.00971352017104 -0.659151069782 13.9469008989 -0.605802819189
1 8.3506290069 -7.531e-09 0.742340536141 -0.0232763073481 7.96856063244 718 1.30898762744e-05 -0.053605318757 0.370534276901 -0.000223195769244 1.99e-10 -0.00205540212056 0.0743899239797 0.725817042957 -0.0169997044249 4.28586135822 8.35019929214 3.76036217081
1 28.6307401322 7.531e-09 0.82783056243 0.0386505859172 28.6328235001 719 0.000469380477668 -0.135967218319 -0.925229570336 0.00324584585651 1.99e-10 0.0062989880881 0.0525898879158 0.673990790356 -0.00464695305746 -5.40501387312 27.3256474919 -4.76414525776
1 7.79775929928 -6.409e-09 0.365595029111 -0.0201599575405 7.79829806661 720 5.33538730853e-05 -0.0719246555786 -0.183204142771 0.000781460250209 3.4e-11 0.00429350321339 0.00768334268095 0.39783001747 0.0162646518294 1.61653058844 7.79726756951 1.40274327197
1 9.87235506674 8.05e-09 -0.136460798027 -0.0130076847635 9.87304776256 721 0.000287523031913 -0.0285589185311 -0.517110390959 0.00215623121724 6.23e-10 0.00344583498493 0.00501322984149 -0.0875319949288 0.0131835387299 -3.19042569616 9.58830132839 -3.56485479038
1 8.42629210198 -3.571e-09 3.49374814832 0.0410488133756 8.42705166487 722 2.14369579054e-05 -0.0521998116008 -0.193963193291 0.00131312256314 3.18e-10 0.00121893759077 0.0502573095938 4.07156511607 0.00222022141432 -0.320188788684 8.42574999403 -0.223928905293
1 7.98211855437 -3.61e-09 2.74826949884 0.135608729878 7.9836569042 723 0.000195942664428 -0.0500362898575 -0.105012253976 0.002129174671 2.57e-10 -0.00148117621021 0.108254286775 3.08150292795 -0.00549332708769 -0.296798326286 7.98153352928 -0.121392393204
1 8.36166514372 -9.633e-09 0.0461704650079 0.0551529538998 8.36288698679 724 -1.85071740441e-05 -0.00234390458935 -0.030845278624 0.00023288027423 2.94e-10 -0.00430097524392 -0.00377793839918 -0.00642319508396 -0.00948269059709 0.00327685363675 8.36106314461 1.07016628439
1 28.8427933062 9.639e-09 0.107958286899 0.0671436767329 28.8453096435 725 -0.000241624644471 -0.0063389411244 -0.035877252075 -0.000363345611582 2.89e-10 0.00823348982852 -0.00268946374799 -0.00643592828541 0.0411771581599 -0.181732400412 28.8440886843 -0.102950281085
1 11.5027644451 -2.948e-09 0.358731424344 0.0110103873728 11.5036423539 726 0.000907230996312 -0.12808324261 -0.444508238177 0.000558237332811 3.4e-11 0.00198205608951 -0.024892821015 0.492300179975 -0.00466318300177 -0.457751484537 11.5023293959 -0.325359815996
1 10.7525795783 2.947e-09 0.362797046606 0.00308090790631 10.7537602806 727 -0.000532028233388 -0.150109964974 -0.472649132702 -0.000122803521353 3.5e-11 -0.0418163378409 -0.0105879133698 0.452481660793 0.00199945202214 -0.685495767669 10.7527294174 -0.580905134548
1 8.74810679262 -4.373e-09 0.382629509353 0.0224447167558 8.74947807399 728 0.000132672701552 -0.0934277801574 -0.33642661933 -0.000390770155999 3.5e-11 -0.0254204136749 0.011374913232 0.484313755335 -0.0158105315078 -0.267304592647 8.74766273556 -0.198467890263
1 8.23113278555 -7.956e-09 -0.00745567660082 0.0138581538063 8.10314321275 729 -7.9589329758e-05 -0.062999751783 0.262243971219 -0.000775065499395 3.2e-11 0.0151483265658 0.0378688077438 0.0401354209253 0.00255105018759 2.94509717462 8.23078682045 3.33030971578
1 17.5635831656 7.954e-09 0.0936154665174 -0.147951440668 17.5651533046 730 0.000115826995704 -0.0661721767196 -0.570219285352 -0.000127011583739 3.6e-11 0.00266602928422 0.00168912437418 0.0152713634902 0.0257908666747 -3.38538483799 17.392442709 -2.98000605238
1 7.50913243085 7.571e-09 0.178359155016 0.0184115283703 7.50983941067 731 0.00114630364 -0.0877492238994 -0.769225942726 0.00272131436757 1.12e-10 -0.0089664754347 0.0462142905246 0.413389871929 0.00383837193078 -4.61130137703 7.42676941437 -4.66467403424
1 8.25595507212 -7.571e-09 0.274667584834 0.0371635825961 8.17307347692 732 0.00100444618619 -0.0982161915173 0.187962647641 -0.00231974902701 1.12e-10 -0.0151939016489 0.0314216372049 0.42634202004 -0.00732381099635 4.07327977218 8.25528346274 4.10653091698
1 8.23105632707 -7.699e-09 0.0768051516498 -0.0129511088899 8.14450122644 733 -6.9032682511e-06 -0.0889066550132 0.231555349397 -0.00249684289458 1.04e-10 0.00680963200538 0.0233698478658 0.295970200953 -0.00169424482304 3.80772823815 8.23050479701 3.92765035414
1 8.23057582164 7.699e-09 0.0669254990062 0.0229907251564 8.23126120413 734 -0.000372307789595 -0.0892165331584 -0.770588114588 0.00229181546913 1.04e-10 -0.00175659512905 0.028859078779 0.27076495396 7.45899899265e-05 -4.29180825937 8.15814903146 -4.26824381622
1 12.195888952 4.254e-09 0.351565086934 0.0300218019356 12.1970758265 735 -0.000417445748578 -0.149127407078 -0.488082167135 0.000185802624722 3e-11 -0.00865521218311 -0.0186636490623 0.385419569836 0.00256589588227 -0.60496667135 12.1959574234 -0.576691453238
1 13.3362005362 3.369e-09 2.48445841137 -0.00455022376451 13.3376650944 736 0.000247874714788 -0.141919636148 -0.515725269168 0.00137001473881 2.47e-10 0.0136999552782 0.056063921281 3.02832532276 0.00296621441536 -0.694224199437 13.3365896281 -0.606530189541
1 29.7507838274 4.064e-09 2.71892689988 0.0225977006692 29.7534760059 737 -0.00109440448116 -0.188427436554 -0.871320897892 -0.000489161586781 3.01e-10 0.00627314250757 0.128112931016 3.34546308246 0.0125580482079 -1.37479709591 29.752803387 -1.18601552637
1 20.5665320915 4.069e-09 2.38608088394 -0.0499774101996 20.5684273346 738 -8.61220273111e-05 -0.184295552732 -0.839917863037 0.00119110561572 2.43e-10 -0.0511445497811 0.0109803950783 2.90261167924 -0.03333898601 -0.940207118287 20.5675954426 -0.799926968849
1 20.7993825666 5.223e-09 2.08421709485 0.0992027097578 20.8011716963 739 0.000254326665203 -0.194494956783 -0.776453799148 0.000586002143248 2.17e-10 -0.0257224398197 0.0614735305569 2.61148589531 -0.0041800425183 -1.29348190254 20.8005180875 -1.090667649
1 11.5200825678 9e-10 3.98985590362 -0.15269641402 12.430319864 740 -8.56940762079e-05 -0.0928275368782 -0.200701570605 0.00170766729273 3.49e-10 -0.00514718650682 0.103136772198 4.28460117515 -0.226773006216 -0.195511828893 12.3007032676 -0.206882942565
1 9.10797664476 -9.05e-10 0.316842014978 -0.0136341261888 9.08806036373 741 0.000367496480967 -0.134275557891 -0.41602078906 -0.0004328925433 3e-11 0.00197633578698 -0.0413250236595 0.37967712073 -0.0255241914421 -0.310802083619 9.24811669555 -0.248819335702
1 8.84628880102 7.789e-09 0.172834669 -0.00670002100527 8.84672728666 742 -0.000235089576957 -0.0627719470332 -0.709788576556 0.00564702625038 3.45e-10 0.0132708063751 0.086324238276 0.505438821583 0.0055652542226 -4.32240740192 8.64394914272 -4.32531171871
1 8.36091864198 -7.79e-09 0.654285417556 -0.184731923884 8.02908692425 743 -0.000327528876528 -0.0255824989489 0.413941974404 1.42350205915e-05 3.48e-10 0.00417317180141 0.0617248420718 0.544243132792 0.026088557088 3.70046186417 8.36049573006 3.7875193476
