status Fshear[0] Fshear[1] Javgbtm i Fp[1] Fbare[1] Fp[0] Fshear[2] r Fbare[0] Fbare[2] Fp[2] Javgtop z Javgctr
<type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.int32'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'>
293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293
1 14.2023875508 -29.3910871398 61.1744508661 222 -17.0374809832 -4.86876632991e-17 53.0127205739 -12.9780092849 7.652e-09 1.36761926801e-16 -3.62364280439e-15 -164.91227474 61.1744486668 -1.41315e-08 61.1744506268
1 12.5937282009 -15.413209792 57.126261397 223 -70.7617466863 -1.55498254599e-16 -0.474709065142 -9.73349855874 7.652e-09 -1.64044123735e-16 -3.57275118742e-15 -155.72998256 57.1262592194 1.41315e-08 57.1262611832
1 19.4002707772 -27.6973149168 59.088137783 224 -22.3249949946 -8.97306424913e-17 20.5156580956 -14.2163809658 7.8933e-09 -6.65667840253e-17 -3.58770987303e-15 -147.055979073 59.0881357992 -1.33114e-08 59.0881375718
1 3.39985828008 -11.0106436549 55.77430857 225 -56.9422408879 -1.41318648825e-16 32.9561869812 -11.1594312909 7.8926e-09 -1.26869223145e-16 -3.72445956332e-15 -173.281638575 55.7743058788 1.33041e-08 55.7743083044
1 9.82482566812 -17.8051414713 55.1878179043 226 -76.6825948754 -1.7725977318e-16 22.1238926471 -7.04708310217 1.29493e-08 -3.2351440569e-17 -3.67275921118e-15 -151.754159087 55.1878159319 1.4141e-08 55.1878176827
1 11.4534477621 -9.21832580129 58.5198415755 227 -37.0499941538 -6.26890893706e-17 23.0257732379 -10.3757489416 1.29493e-08 -1.85822117345e-16 -3.61594009819e-15 -160.181482847 58.5198395808 -1.4141e-08 58.5198413582
1 16.4740731789 -17.1296792791 54.6448329869 228 -85.9712862613 -2.3091370732e-16 5.74655225534 -15.741124519 1.26907e-08 -1.25875742679e-16 -3.66016298231e-15 -135.94386537 54.6448309789 1.33234e-08 54.6448327662
1 11.0467830377 -8.14535829968 57.7867341578 229 -53.9806392007 -2.25243320359e-16 34.5483458971 -17.9975026855 1.26907e-08 -2.07104911306e-16 -3.47023468519e-15 -136.800523591 57.7867322254 -1.33234e-08 57.7867339658
1 7.25874147652 -29.4826353069 14.4362286944 230 -50.6968866324 -9.08190964709e-17 26.5517647018 -13.180214536 1.159e-10 -1.17244228928e-16 -3.53553821544e-15 -145.91741601 37.1909683071 -7.9535e-09 37.1909681124
1 9.16285385276 -20.5828287134 63.4010682048 231 -60.3329233942 -1.38098156032e-16 -8.50069674921 -17.2468546669 1.159e-10 -1.33629889339e-16 -3.57027152688e-15 -162.640609042 92.8050304922 7.9535e-09 63.4010674933
1 12.4300638594 -23.2934186379 53.2557348216 232 -7.14679646873 -7.47665099464e-17 77.7016257487 -11.3976135846 2.1819e-09 1.36337619728e-17 -3.51115022056e-15 -134.830510071 53.2557336328 -1.34288e-08 53.2557346474
1 -4.15566288954 -13.5250593263 59.3749394577 233 -18.0989379695 -1.93504398013e-16 32.1528291952 -15.5088737999 2.1819e-09 -1.50648340084e-16 -3.61849620035e-15 -143.642438141 59.374936356 1.34288e-08 59.3749392092
1 9.48454315213 -6.31422093576 52.5081342396 234 -53.8140548563 -1.13910424952e-16 15.7799629013 -14.6379111634 1.9996e-09 -1.81822672867e-16 -3.46763408455e-15 -139.397871316 52.5081331186 -1.42361e-08 52.5081340991
1 2.5283234709 -21.7278438066 63.064358546 235 -65.4623247786 -3.55072034045e-16 15.3260718873 -17.9005955432 1.9996e-09 -1.66337236437e-16 -3.69428318995e-15 -148.833170447 63.064355494 1.42361e-08 63.0643583698
1 9.12592802771 -24.6006130971 70.7563703708 236 -67.1635665573 -1.44281807405e-16 42.1169272263 -7.40005813465 4.033e-10 -1.03586004156e-16 -3.55036776166e-15 -203.008054762 58.1791953318 -1.304e-09 83.8682895182
1 18.0124031068 -15.4020830944 54.7362057668 237 -70.6838874401 -1.40955469466e-16 25.3364044353 -10.7711298803 4.033e-10 -6.01345117032e-17 -3.52031520683e-15 -189.811925714 68.1964381161 7.296e-09 54.7362048297
1 -7.64884746552 -9.22776476982 66.3470269488 238 -24.0068772189 -1.20115839989e-16 29.8750918912 -22.5532505579 4.033e-10 -1.81021864795e-16 -3.5784396026e-15 -29.2744131622 33.7784344526 1.304e-09 30.2087004811
1 7.72202189296 -32.8673593745 32.6503574149 239 -56.5894995773 -1.28468039641e-16 26.0433042889 -15.0786681221 4.033e-10 -1.34975397762e-16 -3.57332935032e-15 -52.3460194091 42.9349714229 -7.296e-09 42.9349727883
1 7.72152530251 -27.032822474 83.3824619146 240 -55.6015154979 -1.22656519503e-16 21.6984610597 -16.5085005356 2.017e-10 -5.1770932329e-17 -3.56302757538e-15 -180.785523422 63.9950797019 -1.6088e-09 81.1969267975
1 11.8806707203 -17.3486677957 67.2082097392 241 -32.4908892334 -2.27248856144e-16 -18.3953213043 -34.0078757928 2.017e-10 -9.88980720389e-17 -3.58305348811e-15 -77.1589772488 72.5612081105 6.9912e-09 67.208206663
1 17.0340761966 -24.8485809213 57.7823237066 242 -24.6021752768 -1.59294261982e-16 11.8299298024 -18.0538814914 2.017e-10 -7.63494382423e-17 -3.53574520847e-15 -16.5326245767 32.9976785408 1.6088e-09 27.1499038248
1 -6.32156487291 -31.0868518763 31.6538947962 243 -49.9480284915 -1.39697347333e-16 28.0325198592 -9.35880290954 2.017e-10 -1.06883749567e-16 -3.54356469356e-15 -88.5923053937 41.9704787612 -6.9912e-09 41.9704794518
1 8.73401775617 -22.6906860024 60.8873903655 244 -28.093150342 -1.69158546631e-16 18.2033651948 -18.396695829 7.952e-10 -9.21635140779e-17 -3.55835526439e-15 -130.479015323 60.887387767 1.32033e-08 60.8873902007
1 14.0943143363 -11.8594074905 50.3587293478 245 -37.8951932811 -8.50806560331e-17 67.6800331585 -10.6182300328 7.952e-10 -2.5132294479e-17 -3.46788241307e-15 -150.483486105 50.3587280761 -1.32033e-08 50.3587291729
1 9.90448413138 -21.6356730443 61.7150776156 246 -17.3887422549 -7.17905125183e-17 11.2979432543 -4.49694399404 7.432e-09 -1.50775538949e-16 -3.61944170212e-15 -176.461361559 61.715075384 -2.698e-09 61.7150773741
1 20.0636073766 -15.3930466932 56.0302180172 247 -59.6930068645 -1.32194546939e-16 20.9473819051 -2.0923102677 7.432e-09 -6.81160628577e-17 -3.64042401508e-15 -136.161704193 56.0302160648 2.698e-09 56.0302178446
1 13.0952983939 9.58367474541 59.2498316335 248 -70.083860154 -9.33031435722e-17 29.8907216016 -18.9242917788 2.017e-10 -1.11504571971e-16 -3.50836138405e-15 -45.4916868682 59.2498351577 5.2143e-09 59.2498322625
1 4.527493313 -25.8217873418 53.9429584552 249 -80.7439502472 -1.04475370118e-16 23.6777496451 -16.2583949623 2.017e-10 -1.38917204067e-16 -3.55213120397e-15 -80.3386101287 53.9429568346 -3.3857e-09 53.9429589101
1 7.97948272872 -22.1910210144 49.9443940531 250 -63.9201475099 -1.71670161576e-16 45.2151164137 -14.7915618353 2.017e-10 -1.16164534722e-16 -3.50464388366e-15 -152.074743493 49.9443874287 6.1286e-09 49.9443943887
1 6.76888560609 -26.7111493548 52.0643704316 251 -51.6072397028 -1.57150103621e-16 38.556788464 -11.7538400403 2.017e-10 -7.10229975672e-17 -3.54653360866e-15 -189.264878701 52.0643669874 -2.4714e-09 52.0643701413
1 4.8461293589 -27.8479105958 46.606157692 252 -66.1181996245 -1.19632541285e-16 -10.8712002672 -19.9144857203 2.017e-10 -9.07489881286e-17 -3.55874294425e-15 -166.944453689 46.6061594846 -4.3e-09 46.6061580845
1 14.5747406089 -4.90565394788 52.0121421862 253 -45.6531300168 -8.75826316354e-17 30.5377882735 -28.2434513302 2.017e-10 -1.44339029099e-16 -3.52159816181e-15 -70.3774439516 52.0121317581 4.3e-09 52.0121394092
1 16.5215369859 -25.6950788282 68.5979860596 254 -43.6971043656 -1.37592201032e-16 17.3446865664 -19.8386380424 2.017e-10 -1.10381662371e-16 -3.55328679699e-15 -9.1150227451 68.5979807908 3.3857e-09 68.597985064
1 4.14951016619 -27.2139510827 45.0192605795 255 -55.4383938474 -1.83829596851e-16 12.3724343533 -13.5110040205 2.017e-10 -1.2778311472e-16 -3.55695418399e-15 -116.342245109 45.0192624902 -6.1286e-09 45.019260794
1 2.53635722753 -26.6063659589 49.9063121953 256 -47.489336457 -1.1546306706e-16 21.3440943149 -8.53051729273 2.017e-10 -1.19378493053e-16 -3.55571918042e-15 -116.688920263 49.9063138988 -5.2143e-09 49.9063126347
1 13.3808394593 -11.1835740477 65.3137132158 257 -43.9004680762 -1.53318448726e-16 19.3126174105 -21.6479589479 2.017e-10 -1.04224496471e-16 -3.58298347632e-15 -15.6709845594 65.3137096029 2.4714e-09 65.3137147527
1 9.69741713373 -12.1422516478 52.9051179722 258 -48.4138774898 -1.36057203532e-16 34.5233259117 -15.9798216409 1.6127e-09 -1.07984925772e-16 -3.47609257322e-15 -174.561518568 52.9051167325 -8.5509e-09 52.9051177906
1 11.8984633754 -17.8604137002 56.6034169652 259 -86.7448759001 -2.08422519597e-16 10.2054683985 -9.49560978161 1.6127e-09 -6.25635446147e-17 -3.50256797156e-15 -162.105249158 56.6034144534 8.5509e-09 56.6034167852
1 10.8730839829 -21.1854653834 60.1384950075 260 -62.1500117509 -1.53866886827e-16 9.80884968271 -6.3886197016 1.6025e-09 -1.62621475564e-16 -3.67067246062e-15 -201.450246809 60.1384916735 1.29415e-08 60.1384948109
1 7.18751434769 -8.12837403548 51.0742723974 261 -68.9933019121 -6.02411239573e-17 35.3854956937 -14.4650747235 1.6025e-09 -8.05137259297e-17 -3.5786234938e-15 -168.195169259 51.0742713419 -1.29415e-08 51.0742722535
1 5.05369772859 -25.9262115233 55.0280091499 262 -52.4687559631 -1.37461743096e-16 9.84537567639 -14.6825037864 2.017e-10 -9.21502761958e-17 -3.55017064189e-15 -140.067052944 55.0280072624 -0.0 55.0280084676
1 12.2483810984 -23.5089031397 50.2710122604 263 -10.6913880943 4.22082171822e-17 63.1262620204 -11.3971499474 2.2929e-09 -1.16553244131e-16 -3.3887972166e-15 -183.021129897 50.2710111757 -8.7547e-09 50.2710120661
1 0.212250658175 -20.0702738652 61.5656880503 264 -62.9460565018 -1.50183701528e-16 13.6944448609 -8.4087599352 2.2929e-09 -1.5416744625e-16 -3.57634742494e-15 -191.936430027 61.5656848563 8.7547e-09 61.5656878744
1 -0.717260701404 -17.5067162498 57.9959230399 265 -15.6894670616 -1.60233111356e-16 4.50903092638 -15.3986890144 1.134e-10 -1.43137851227e-16 -3.58223617348e-15 -70.832824843 48.780342721 7.232e-10 6.06898321828
1 11.2268114523 -22.8157492295 72.1453217371 266 -83.9193610696 -1.29584355489e-16 2.19926681548 -13.9528517455 1.134e-10 -2.90458071051e-17 -3.56952232554e-15 -180.159316455 60.2867291518 -7.232e-10 108.298477622
1 9.64009407212 -23.0471944952 46.5378123207 267 -54.2726908452 -1.02147766032e-16 29.8693512284 -14.8408674276 3.175e-10 -1.55911259675e-16 -3.55378288175e-15 -118.082150154 44.3666024762 -7.6474e-09 44.3666032509
1 7.05936172499 -19.8311696034 59.4562645523 268 -44.3840245055 -9.40392246998e-17 14.0784332845 -10.9486919204 3.175e-10 -7.25074246839e-17 -3.61647861642e-15 -166.386071417 66.4217707045 7.6474e-09 59.456264554
1 6.83750553351 -19.499618811 53.7074754847 269 -38.6272806578 -1.92496593173e-16 -18.3221858615 1.33254691541 3.7561e-09 -6.53329987923e-17 -3.76423917692e-15 -208.797126454 53.7074741404 5.6726e-09 53.7074752962
1 3.50583664169 -28.956298797 61.4471188273 270 -28.1850543407 -6.20985268693e-17 7.90434203839 -7.75136673054 3.7561e-09 3.06563607277e-17 -3.5150631694e-15 -178.839384563 61.447116522 -5.6726e-09 61.4471185691
1 10.111554129 -25.5646771021 18.6175340666 271 -64.4321393793 -7.65779202961e-17 10.0575083043 -21.7053164708 6.37e-10 -2.44124277549e-16 -3.49548052364e-15 -118.847117798 41.6438025661 -7.9087e-09 41.6438035737
1 0.540867966691 -9.56935857452 64.9997885047 272 -63.9949448337 -1.34204917572e-16 36.3262068906 -16.848960175 6.37e-10 -6.45554679451e-17 -3.50239391764e-15 -143.846172629 104.330682171 7.9087e-09 64.999788211
1 7.37742183644 -4.54820265514 54.8670004964 273 -56.2813172015 -2.50538064617e-16 -31.8675599539 -2.7076258647 3.8446e-09 -1.89379008368e-16 -3.72512938195e-15 -168.453842644 54.8669986668 5.1651e-09 54.86700032
1 2.37492394033 -33.4406283258 63.3250955976 274 -32.3631014076 -1.01074436354e-18 16.6691753483 -9.56418854976 3.8446e-09 -1.28328698984e-18 -3.48751453708e-15 -167.291138061 63.3250929924 -5.1651e-09 63.3250952794
1 13.4058548366 9.24837829001 49.2010358934 275 -61.0758251406 -1.17201627399e-16 32.2440324573 -28.0147727202 4.033e-10 -1.9464038194e-16 -3.51901565283e-15 -82.001507531 49.2010435104 5.6714e-09 49.2010373948
1 11.8291298568 -30.7698882432 46.9347129179 276 -68.4140479616 -8.4022333144e-17 46.9102624226 -14.9375324887 4.033e-10 -1.96024672997e-16 -3.54127917972e-15 -158.036855447 46.9347119364 -2.9286e-09 46.9347129804
1 11.6730539481 -33.3669079084 53.3395037756 277 -63.7711472621 -1.15577273928e-16 31.7954871378 -17.2276475185 4.033e-10 -1.43141720783e-16 -3.56859391784e-15 -147.113529468 53.3395038362 -3.8429e-09 53.3395041959
1 17.6857344249 -0.396708497732 55.998053549 278 -43.9587589292 -1.00102165211e-16 43.0154185045 -25.7154188574 4.033e-10 -1.82855778504e-16 -3.52361563806e-15 -44.1643710506 55.9980556452 4.7571e-09 55.9980540997
1 14.0098800069 -17.2801976232 46.9130159197 279 -74.3106942993 -1.61451169889e-16 29.9197431528 -11.2992242618 4.033e-10 -1.68925181771e-16 -3.55677674086e-15 -139.935724987 46.913016512 -4.7571e-09 46.913016288
1 32.3242083144 -0.162869860658 63.1448764499 280 -39.9806710235 -1.10780843921e-16 42.4281082054 -23.7052081655 4.033e-10 -2.0316880435e-16 -3.55370601787e-15 -35.6401333378 63.1448703197 3.8429e-09 63.144875555
1 13.2757895588 -26.9603947734 52.4562489616 281 -75.574376545 -1.39880927967e-16 36.6593435015 -7.1984735492 4.033e-10 -1.76702782512e-16 -3.5456323868e-15 -83.7900237587 52.4562501889 -5.6714e-09 52.4562493323
1 26.0144536029 -20.2711301248 70.2066868476 282 -23.2912010463 -1.26341614195e-16 34.9934340906 -19.5836985707 4.033e-10 -1.0371195045e-16 -3.56516910844e-15 -33.079180882 70.2066699039 2.9286e-09 70.2066835978
1 3.65883952291 -11.8293154553 62.0465631487 283 -14.7173846737 -1.54970337816e-16 14.6885763466 -25.0698909951 3.151e-10 -1.6080460947e-16 -3.5898934315e-15 -50.8405891155 43.560531866 9.676e-10 49.590624335
1 10.2714806697 -34.7296069092 62.6513248832 284 -70.6429172593 -8.61481776589e-17 29.2496904236 -15.140242878 3.151e-10 -1.06682997105e-16 -3.53803364471e-15 -155.696152106 59.6239119795 -9.676e-10 86.4379213539
1 5.87740999564 -23.0284416343 62.9284079202 285 -49.3454808784 -1.34759558018e-16 22.8800726784 -19.1577951688 4.353e-10 -7.5380259338e-17 -3.54250575846e-15 -143.172522119 62.9284056765 8.2148e-09 62.9284077078
1 13.3214439188 -22.9208067595 46.7916365666 286 -39.0910847844 -8.84403452857e-17 24.568793449 -18.5068588459 4.353e-10 -1.93384525693e-16 -3.45194231486e-15 -140.912231418 46.7916356246 -8.2148e-09 46.7916363602
1 4.96742665945 -26.512651591 54.2278205451 287 -52.0405143207 -1.31221592822e-16 11.0534913754 -16.1164003735 3.151e-10 -1.06241966507e-16 -3.57086396008e-15 -140.925830229 54.2278186185 3.565e-10 54.2278198079
1 5.33136361461 -25.7591040657 57.9367279205 288 -52.3684293663 -1.40547825087e-16 8.75266469994 -14.0097648841 3.151e-10 -1.05747011618e-16 -3.53835526905e-15 -139.958151163 57.9367256194 -3.565e-10 57.9367272936
1 5.71561224823 -23.9653663584 55.1815022045 289 -61.1375050056 -9.86465035512e-17 46.8178884157 -18.415970765 4.033e-10 -1.45736213014e-16 -3.54202226589e-15 -144.125877189 55.1815003796 -2.0659e-09 55.1815022192
1 17.4732810053 1.53807510905 50.6580146535 290 -33.2056813226 -1.23115627053e-16 64.5304087805 -32.7904052648 4.033e-10 -1.60972139894e-16 -3.51719010505e-15 -148.435340878 50.6580066564 6.5341e-09 50.658013911
1 15.124108569 -11.8776256057 66.5908308021 291 -74.7436200242 -1.46432573334e-16 29.7396159609 -15.095242044 4.033e-10 -1.38390863014e-16 -3.57473522138e-15 -71.1197401974 66.590884152 2.0659e-09 66.5908533652
1 7.93291144354 -24.7387044565 54.3800288974 292 -68.259685957 -1.10995958136e-16 62.3143984241 -15.1547389503 4.033e-10 -1.58705170195e-16 -3.5515977836e-15 -88.9318276738 54.3800284033 -6.5341e-09 54.380028537
